location_id,time_id,wheatflour_price_usd,wheatflour_trend_log,wheatflour_pewi_score,rice_price_usd,rice_trend_log,rice_pewi_score,sugar_price_usd,sugar_trend_log,sugar_pewi_score,oil_price_usd,oil_trend_log,oil_pewi_score,commodities_tracked_count,market_anomaly_mean,market_anomaly_max,market_stress_count
SO_AADAN,202401,,,,,,,,,,,,,0,,,0
SO_AADAN,202402,,,,,,,,,,,,,0,,,0
SO_AADAN,202403,,,,,,,,,,,,,0,,,0
SO_AADAN,202404,,,,,,,,,,,,,0,,,0
SO_AADAN,202405,,,,,,,,,,,,,0,,,0
SO_AADAN,202406,,,,,,,,,,,,,0,,,0
SO_AADAN,202407,,,,,,,,,,,,,0,,,0
SO_AADAN,202408,,,,,,,,,,,,,0,,,0
SO_AADAN,202409,,,,,,,,,,,,,0,,,0
SO_AADAN,202410,,,,,,,,,,,,,0,,,0
SO_AADAN,202411,,,,,,,,,,,,,0,,,0
SO_AADAN,202412,,,,,,,,,,,,,0,,,0
SO_AFGOOYE,202401,,,,,,,,,,,,,0,,,0
SO_AFGOOYE,202402,,,,,,,,,,,,,0,,,0
SO_AFGOOYE,202403,,,,,,,,,,,,,0,,,0
SO_AFGOOYE,202404,,,,,,,,,,,,,0,,,0
SO_AFGOOYE,202405,,,,,,,,,,,,,0,,,0
SO_AFGOOYE,202406,,,,,,,,,,,,,0,,,0
SO_AFGOOYE,202407,,,,,,,,,,,,,0,,,0
SO_AFGOOYE,202408,,,,,,,,,,,,,0,,,0
SO_AFGOOYE,202409,,,,,,,,,,,,,0,,,0
SO_AFGOOYE,202410,,,,,,,,,,,,,0,,,0
SO_AFGOOYE,202411,,,,,,,,,,,,,0,,,0
SO_AFGOOYE,202412,,,,,,,,,,,,,0,,,0
SO_AFMADOW,202401,0.7368,,0.0,0.8452,,0.0,0.5,,-1.1905,1.9548,,0.0,4,-0.298,0.0,0
SO_AFMADOW,202402,0.66,-0.11007664992062582,0.0,0.8,-0.05496155807397424,0.0,0.7586,0.4168665308326069,-0.3889,2.0,0.022859294146082565,0.0,4,-0.097,0.0,0
SO_AFMADOW,202403,0.9255,0.3380942969930809,0.0,0.98,0.20294084399669024,0.0,0.98,0.25607794240981896,-0.2321,2.0,0.0,0.0,4,-0.058,0.0,0
SO_AFMADOW,202404,0.9653,0.04210480184101729,2.1329,1.0165,0.0365680614037837,-2.0239,1.0132,0.03331634646290267,-0.5674,1.976,-0.012072581234269242,1.6055,4,0.287,2.133,2
SO_AFMADOW,202405,1.0123,0.047541314750136524,1.3507,1.2562,0.21172593695187908,0.1135,1.2,0.16920791764857138,0.5143,2.0,0.012072581234269242,-1.9432,4,0.009,1.351,1
SO_AFMADOW,202406,1.0199,0.007479613651766482,0.7332,1.1938,-0.050949794285730904,-0.3517,1.1527,-0.04021454016912471,0.1839,1.9763,-0.011920770895693655,-1.6643,4,-0.275,0.733,0
SO_AFMADOW,202407,1.0,-0.01970458327433543,1.2081,1.0,-0.17714149675241242,-2.2192,1.0,-0.14210701662482988,0.0,1.9,-0.03937252349185694,-2.4848,4,-0.874,1.208,1
SO_AFMADOW,202408,1.0,0.0,1.2592,1.0,0.0,-2.219,1.0,0.0,-0.0919,1.9,0.0,-1.9747,4,-0.757,1.259,1
SO_AFMADOW,202409,1.0,0.0,1.5278,1.0,0.0,-1.8466,1.0,0.0,-0.1278,1.9,0.0,-1.326,4,-0.443,1.528,1
SO_AFMADOW,202410,0.8448,-0.16865536603014003,0.9111,0.8965,-0.10925698593694952,-2.1051,0.931,-0.07149600170506992,-0.6444,2.0724,0.08685346978610153,-0.4489,4,-0.572,0.911,0
SO_AFMADOW,202411,0.64,-0.27763173659827944,-0.6618,0.76,-0.16517985976481078,-2.2144,0.84,-0.10285738543970788,-1.1761,2.3,0.10420176697660766,0.9696,4,-0.771,0.97,0
SO_AFMADOW,202412,0.64,0.0,-1.8659,0.76,0.0,-1.4559,0.84,0.0,0.1741,2.3,0.0,1.7746,4,-0.343,1.775,1
SO_BAAR_DHEERE,202401,,,,,,,,,,,,,0,,,0
SO_BAAR_DHEERE,202402,,,,,,,,,,,,,0,,,0
SO_BAAR_DHEERE,202403,,,,,,,,,,,,,0,,,0
SO_BAAR_DHEERE,202404,,,,,,,,,,,,,0,,,0
SO_BAAR_DHEERE,202405,,,,,,,,,,,,,0,,,0
SO_BAAR_DHEERE,202406,,,,,,,,,,,,,0,,,0
SO_BAAR_DHEERE,202407,,,,,,,,,,,,,0,,,0
SO_BAAR_DHEERE,202408,,,,,,,,,,,,,0,,,0
SO_BAAR_DHEERE,202409,,,,,,,,,,,,,0,,,0
SO_BAAR_DHEERE,202410,,,,,,,,,,,,,0,,,0
SO_BAAR_DHEERE,202411,,,,,,,,,,,,,0,,,0
SO_BAAR_DHEERE,202412,,,,,,,,,,,,,0,,,0
SO_BADHAADHE,202401,,,,,,,,,,,,,0,,,0
SO_BADHAADHE,202402,,,,,,,,,,,,,0,,,0
SO_BADHAADHE,202403,,,,,,,,,,,,,0,,,0
SO_BADHAADHE,202404,,,,,,,,,,,,,0,,,0
SO_BADHAADHE,202405,,,,,,,,,,,,,0,,,0
SO_BADHAADHE,202406,,,,,,,,,,,,,0,,,0
SO_BADHAADHE,202407,,,,,,,,,,,,,0,,,0
SO_BADHAADHE,202408,,,,,,,,,,,,,0,,,0
SO_BADHAADHE,202409,,,,,,,,,,,,,0,,,0
SO_BADHAADHE,202410,,,,,,,,,,,,,0,,,0
SO_BADHAADHE,202411,,,,,,,,,,,,,0,,,0
SO_BADHAADHE,202412,,,,,,,,,,,,,0,,,0
SO_BADHAN,202401,,,,,,,,,,,,,0,,,0
SO_BADHAN,202402,,,,,,,,,,,,,0,,,0
SO_BADHAN,202403,,,,,,,,,,,,,0,,,0
SO_BADHAN,202404,,,,,,,,,,,,,0,,,0
SO_BADHAN,202405,,,,,,,,,,,,,0,,,0
SO_BADHAN,202406,,,,,,,,,,,,,0,,,0
SO_BADHAN,202407,,,,,,,,,,,,,0,,,0
SO_BADHAN,202408,,,,,,,,,,,,,0,,,0
SO_BADHAN,202409,,,,,,,,,,,,,0,,,0
SO_BADHAN,202410,,,,,,,,,,,,,0,,,0
SO_BADHAN,202411,,,,,,,,,,,,,0,,,0
SO_BADHAN,202412,,,,,,,,,,,,,0,,,0
SO_BAKI,202401,,,,,,,,,,,,,0,,,0
SO_BAKI,202402,,,,,,,,,,,,,0,,,0
SO_BAKI,202403,,,,,,,,,,,,,0,,,0
SO_BAKI,202404,,,,,,,,,,,,,0,,,0
SO_BAKI,202405,,,,,,,,,,,,,0,,,0
SO_BAKI,202406,,,,,,,,,,,,,0,,,0
SO_BAKI,202407,,,,,,,,,,,,,0,,,0
SO_BAKI,202408,,,,,,,,,,,,,0,,,0
SO_BAKI,202409,,,,,,,,,,,,,0,,,0
SO_BAKI,202410,,,,,,,,,,,,,0,,,0
SO_BAKI,202411,,,,,,,,,,,,,0,,,0
SO_BAKI,202412,,,,,,,,,,,,,0,,,0
SO_BALCAD,202401,,,,,,,,,,,,,0,,,0
SO_BALCAD,202402,,,,,,,,,,,,,0,,,0
SO_BALCAD,202403,,,,,,,,,,,,,0,,,0
SO_BALCAD,202404,,,,,,,,,,,,,0,,,0
SO_BALCAD,202405,,,,,,,,,,,,,0,,,0
SO_BALCAD,202406,,,,,,,,,,,,,0,,,0
SO_BALCAD,202407,,,,,,,,,,,,,0,,,0
SO_BALCAD,202408,,,,,,,,,,,,,0,,,0
SO_BALCAD,202409,,,,,,,,,,,,,0,,,0
SO_BALCAD,202410,,,,,,,,,,,,,0,,,0
SO_BALCAD,202411,,,,,,,,,,,,,0,,,0
SO_BALCAD,202412,,,,,,,,,,,,,0,,,0
SO_BANADIR,202401,,,,,,,,,,,,,0,,,0
SO_BANADIR,202402,0.5,,-0.7946,0.75,,,0.9,,0.8504,1.15,,2.0423,3,0.699,2.042,1
SO_BANADIR,202403,0.5,0.0,-0.7294,0.75,0.0,,0.9,0.0,0.8223,1.15,0.0,0.0,3,0.031,0.822,0
SO_BANADIR,202404,0.52,0.03922071315328135,-0.5437,0.7196,-0.04137770445397809,,0.8461,-0.06175720739385562,0.5349,1.15,0.0,0.0,3,-0.003,0.535,0
SO_BANADIR,202405,0.52,0.0,-1.1439,0.71,-0.013430532041017018,2.0219,0.8503,0.004951672461291606,-0.6947,1.15,0.0,-1.6519,4,-0.367,2.022,1
SO_BANADIR,202406,0.52,0.0,-0.8113,0.71,0.0,1.9453,0.8,-0.06097750072381941,-1.135,1.15,0.0,0.0,4,-0.0,1.945,1
SO_BANADIR,202407,0.52,0.0,-1.5432,0.71,0.0,1.6183,0.8,0.0,-1.1344,1.15,0.0,-1.9408,4,-0.75,1.618,1
SO_BANADIR,202408,0.52,0.0,-1.822,0.71,0.0,1.6198,0.8,0.0,-1.5471,1.15,0.0,-1.5833,4,-0.833,1.62,1
SO_BANADIR,202409,0.52,0.0,-1.7083,0.71,0.0,1.612,0.8,0.0,-1.2007,1.15,0.0,-0.8943,4,-0.548,1.612,1
SO_BANADIR,202410,0.52,0.0,-1.6426,0.71,0.0,1.6073,0.8,0.0,-1.2918,1.15,0.0,-0.7325,4,-0.515,1.607,1
SO_BANADIR,202411,0.52,0.0,-0.7527,0.71,0.0,1.5554,0.8,0.0,-0.7834,1.15,0.0,1.0551,4,0.269,1.555,2
SO_BANADIR,202412,0.7395,0.3521454705753814,0.3456,0.8436,0.1724134785692585,2.2625,0.9909,0.21400189339692632,0.2887,1.2455,0.07977511334493947,0.9936,4,0.973,2.262,1
SO_BANDER_BEYLA,202401,,,,,,,,,,,,,0,,,0
SO_BANDER_BEYLA,202402,,,,,,,,,,,,,0,,,0
SO_BANDER_BEYLA,202403,,,,,,,,,,,,,0,,,0
SO_BANDER_BEYLA,202404,,,,,,,,,,,,,0,,,0
SO_BANDER_BEYLA,202405,,,,,,,,,,,,,0,,,0
SO_BANDER_BEYLA,202406,,,,,,,,,,,,,0,,,0
SO_BANDER_BEYLA,202407,,,,,,,,,,,,,0,,,0
SO_BANDER_BEYLA,202408,,,,,,,,,,,,,0,,,0
SO_BANDER_BEYLA,202409,,,,,,,,,,,,,0,,,0
SO_BANDER_BEYLA,202410,,,,,,,,,,,,,0,,,0
SO_BANDER_BEYLA,202411,,,,,,,,,,,,,0,,,0
SO_BANDER_BEYLA,202412,,,,,,,,,,,,,0,,,0
SO_BARAAWE,202401,,,,,,,,,,,,,0,,,0
SO_BARAAWE,202402,,,,,,,,,,,,,0,,,0
SO_BARAAWE,202403,,,,,,,,,,,,,0,,,0
SO_BARAAWE,202404,,,,,,,,,,,,,0,,,0
SO_BARAAWE,202405,,,,,,,,,,,,,0,,,0
SO_BARAAWE,202406,,,,,,,,,,,,,0,,,0
SO_BARAAWE,202407,,,,,,,,,,,,,0,,,0
SO_BARAAWE,202408,,,,,,,,,,,,,0,,,0
SO_BARAAWE,202409,,,,,,,,,,,,,0,,,0
SO_BARAAWE,202410,,,,,,,,,,,,,0,,,0
SO_BARAAWE,202411,,,,,,,,,,,,,0,,,0
SO_BARAAWE,202412,,,,,,,,,,,,,0,,,0
SO_BAYDHABA,202401,0.6923,,-1.4651,0.9513,,0.7051,0.3,,-3.4108,1.8982,,0.2342,4,-0.984,0.705,0
SO_BAYDHABA,202402,0.8875,0.248389133665591,-0.3019,1.0,0.04992580876972568,1.0603,0.9013,1.1000556909061632,0.0405,1.7531,-0.0795204193365634,-0.4557,4,0.086,1.06,1
SO_BAYDHABA,202403,0.9368,0.054061290933936745,0.1976,1.0,0.0,0.9658,1.0,0.10391711341977297,0.9305,1.9777,0.12054890396815077,0.3934,4,0.622,0.966,0
SO_BAYDHABA,202404,0.7493,-0.22333037491324254,-0.5915,0.7972,-0.22664969064349738,-0.0074,0.8641,-0.14606677613478347,0.1768,2.0,0.0112126272141031,0.3154,4,-0.027,0.315,0
SO_BAYDHABA,202405,0.89,0.17208202535592054,0.1625,0.7039,-0.12446928772455379,-0.4958,1.0039,0.14995919085012732,0.4708,2.0,0.0,0.1142,4,0.063,0.471,0
SO_BAYDHABA,202406,0.7029,-0.23600682854432592,-0.8723,0.71,0.008628669421275159,-0.3097,0.7855,-0.2453272360018051,-0.5138,2.0,0.0,0.5354,4,-0.29,0.535,0
SO_BAYDHABA,202407,0.6667,-0.05287446455784539,-0.9212,0.7533,0.05919858479628792,-0.2259,0.8067,0.026631394247252832,-0.3764,2.0333,0.01651290837421371,0.1449,4,-0.345,0.145,0
SO_BAYDHABA,202408,0.6556,-0.016789322754339697,-0.9263,1.3452,0.5798344250344656,2.6205,0.8915,0.09995358536026641,0.1389,2.0259,-0.0036460426673901036,0.2059,4,0.51,2.62,1
SO_BAYDHABA,202409,0.5724,-0.13571279918737866,-1.459,1.1903,-0.12233732469228048,1.705,0.8234,-0.07946332796739072,-0.3814,2.0,-0.012866865706823605,-0.2387,4,-0.094,1.705,1
SO_BAYDHABA,202410,0.54,-0.05826890812397578,-2.3736,1.32,0.1034263604065826,2.1909,0.8,-0.028830381667876992,-0.4644,2.0,0.0,0.1069,4,-0.135,2.191,1
SO_BAYDHABA,202411,0.588,0.08515780834030673,-1.6298,1.502,0.12916581674366345,2.879,0.826,0.03198304585305067,-0.7789,2.0,0.0,-0.1859,4,0.071,2.879,1
SO_BAYDHABA,202412,0.6209,0.05444309047222029,-1.5541,1.6,0.06320607590379262,3.2709,0.86,0.040337615726575377,1.0144,2.0,0.0,-0.0727,4,0.665,3.271,2
SO_BELET_WEYNE,202401,1.3032,,1.8694,1.3032,,1.9971,0.4323,,-2.8159,1.5355,,0.2267,4,0.319,1.997,2
SO_BELET_WEYNE,202402,1.019,-0.24600102406511062,0.3581,1.0241,-0.24100860020644338,0.9062,1.0034,0.8420297203765664,-0.4555,1.4276,-0.07286134826487184,-0.1261,4,0.171,0.906,0
SO_BELET_WEYNE,202403,0.8823,-0.14404489899466572,-0.1643,0.9452,-0.08017291176863912,0.6644,1.0,-0.003394233068015617,-0.4149,1.5548,0.08535220736206278,0.5488,4,0.158,0.664,0
SO_BELET_WEYNE,202404,0.8767,-0.006367275633519048,-0.478,1.0767,0.13025954150891844,1.0073,1.0767,0.07390080783953422,-0.2438,1.5,-0.035881811887766624,-0.2989,4,-0.003,1.007,1
SO_BELET_WEYNE,202405,0.9,0.026229904729770825,-0.6919,1.1,0.021409371964790716,1.0123,1.1,0.021409371964790716,-0.4874,1.5,0.0,-0.1597,4,-0.082,1.012,1
SO_BELET_WEYNE,202406,0.9,0.0,-0.8967,1.1,0.0,0.9026,1.1,0.0,-0.6373,1.5,0.0,-0.4361,4,-0.267,0.903,0
SO_BELET_WEYNE,202407,0.9,0.0,-0.8739,1.1,0.0,0.8534,1.2,0.08701137698962966,-0.3996,1.5,0.0,-0.6686,4,-0.272,0.853,0
SO_BELET_WEYNE,202408,0.9,0.0,-0.789,1.1,0.0,0.8162,1.2,0.0,-0.5152,1.5,0.0,-0.5496,4,-0.259,0.816,0
SO_BELET_WEYNE,202409,0.7552,-0.17541214849301984,-1.4186,0.8297,-0.28200126911622236,-0.3317,1.019,-0.16349980255336694,-1.0184,1.5,0.0,-0.626,4,-0.849,-0.332,0
SO_BELET_WEYNE,202410,0.8,0.05762911283663641,-1.1303,0.85,0.024172159814122518,-0.0972,1.1,0.07648842556373726,-0.6797,1.5,0.0,-0.2752,4,-0.546,-0.097,0
SO_BELET_WEYNE,202411,0.8433,0.052711038912668595,-0.8512,0.915,0.07368771579115924,0.0855,1.1,0.0,-1.096,1.5,0.0,-0.3375,4,-0.55,0.086,0
SO_BELET_WEYNE,202412,0.9,0.06507199674371483,-0.6068,1.0,0.0888312137066157,0.4717,1.1,0.0,0.5143,1.5,0.0,-0.5345,4,-0.039,0.514,0
SO_BELET_XAAWO,202401,0.86,,0.4806,0.89,,0.4382,0.2,,-1.9858,1.7,,0.0781,4,-0.247,0.481,0
SO_BELET_XAAWO,202402,0.8228,-0.04421923146875131,0.6004,0.8938,0.004260573773165632,0.4516,0.9007,1.5048548722416604,0.1608,1.7621,0.03587802853037747,0.2252,4,0.36,0.6,0
SO_BELET_XAAWO,202403,0.8,-0.028101430110874737,0.58,0.8774,-0.01851904776723763,0.5754,0.94,0.04270763647435244,0.3866,1.8,0.021280385309571215,0.0679,4,0.402,0.58,0
SO_BELET_XAAWO,202404,0.7986,-0.0017515330388064299,0.045,0.8769,-0.0005700279468035807,-0.0111,0.917,-0.024772403007584626,-0.0747,1.7903,-0.005403461327028736,-0.6174,4,-0.165,0.045,0
SO_BELET_XAAWO,202405,0.7244,-0.09751646861986252,-0.781,1.2683,0.3690397392880739,0.6352,0.9052,-0.012951558497082585,-0.5005,2.0,0.11076397698485496,-0.5589,4,-0.301,0.635,0
SO_BELET_XAAWO,202406,0.8047,0.10512581114282873,-0.1941,0.8307,-0.423163981228358,-1.4259,0.873,-0.03622035791978011,-0.5104,1.93,-0.03562717764315115,-0.7613,4,-0.723,-0.194,0
SO_BELET_XAAWO,202407,0.8067,0.0024823147908415166,0.6015,0.8067,-0.0293168669020972,0.4054,0.8833,0.011729337911484297,-0.027,1.7,-0.12689175185462376,-0.4545,4,0.131,0.602,0
SO_BELET_XAAWO,202408,0.8,-0.008340124275001304,-0.7685,0.8,-0.008340124275001304,-0.4166,0.9,0.01872986957322427,-0.7338,1.7,0.0,-0.9473,4,-0.717,-0.417,0
SO_BELET_XAAWO,202409,0.6938,-0.14242799313227805,-0.6262,0.7517,-0.06227441948450407,-0.1466,0.8517,-0.05516041117727555,-0.6065,1.7,0.0,-0.6764,4,-0.514,-0.147,0
SO_BELET_XAAWO,202410,0.69,-0.005492136944344306,-1.0501,0.75,-0.0022641016530671187,-0.3048,0.85,-0.0019980026626731096,-0.8293,1.7,0.0,-0.5583,4,-0.686,-0.305,0
SO_BELET_XAAWO,202411,0.69,0.0,-1.3833,0.75,0.0,-0.3834,0.85,0.0,-0.7817,1.7,0.0,-0.8881,4,-0.859,-0.383,0
SO_BELET_XAAWO,202412,0.69,0.0,-1.4064,0.75,0.0,-0.4288,0.85,0.0,0.8705,1.7,0.0,-1.2023,4,-0.542,0.87,0
SO_BERBERA,202401,0.8475,,-0.0543,0.8475,,1.8681,0.5522,,-0.5933,1.9774,,0.6877,4,0.477,1.868,1
SO_BERBERA,202402,0.8475,0.0,-0.0543,0.8475,0.0,1.6323,0.8572,0.4397609641033678,-0.093,1.9774,0.0,0.9202,4,0.601,1.632,1
SO_BERBERA,202403,0.8475,0.0,-0.0543,0.8475,0.0,1.0123,0.904,0.05315809679275463,-0.0163,1.9774,0.0,0.2344,4,0.294,1.012,1
SO_BERBERA,202404,0.8463,-0.0014169325785449993,-1.9053,0.6791,-0.2215224471348596,-1.0411,0.9208,0.018413497015496313,-1.9853,1.9748,-0.0013157230783247265,0.4621,4,-1.117,0.462,0
SO_BERBERA,202405,0.8445,-0.002129170428205568,-0.3482,0.8445,0.21797634412810904,0.6273,0.9189,-0.00206555490083353,-0.2792,1.9706,-0.0021290624963338223,-0.0729,4,-0.018,0.627,0
SO_BERBERA,202406,0.8427,-0.002133713469547105,0.0169,0.8427,-0.002133713469547105,0.2894,0.9169,-0.002178887450984157,0.096,1.9663,-0.0021844607228628243,0.2166,4,0.155,0.289,0
SO_BERBERA,202407,0.8182,-0.02950421728300945,-0.1233,0.7636,-0.09856693092671523,-0.3176,0.8902,-0.029552258474101215,-0.1557,1.9091,-0.029521677364897636,0.4214,4,-0.044,0.421,0
SO_BERBERA,202408,0.8065,-0.01440290793003468,-0.1233,0.7527,-0.01437734981110611,-0.0599,0.8602,-0.034281236232118026,-0.1854,1.8817,-0.014456303250014901,0.5794,4,0.053,0.579,0
SO_BERBERA,202409,0.7971,-0.011723756131386015,-0.1233,0.7825,0.03882718037382191,0.0709,0.8503,-0.011575691957889156,-0.1854,1.193,-0.4557044804526826,-3.543,4,-0.945,0.071,0
SO_BERBERA,202410,0.7673,-0.038102282250258024,-0.1233,0.8042,0.02735407204886542,1.0387,0.8185,-0.03811583158055715,-0.1854,1.2073,0.011915318240425576,-2.659,4,-0.482,1.039,1
SO_BERBERA,202411,0.8274,0.07541039484369164,0.0411,0.8781,0.08791248790277617,2.3083,0.9456,0.14434624984064415,0.0618,1.6211,0.29471846980918576,-0.2491,4,0.541,2.308,1
SO_BERBERA,202412,0.8863,0.06876723971704109,0.4314,0.9384,0.06641581497331588,2.8817,1.0427,0.09774913514371365,0.6951,2.0664,0.24270303163410312,2.0312,4,1.51,2.882,2
SO_BORAMA,202401,0.8475,,0.4802,0.8092,,0.9747,0.4884,,-3.4585,1.9209,,1.3482,4,-0.164,1.348,1
SO_BORAMA,202402,0.8475,0.0,0.4762,0.7988,-0.012935503751930338,0.7565,0.8669,0.5737888876380451,-0.3743,1.9209,0.0,1.1899,4,0.512,1.19,1
SO_BORAMA,202403,0.8475,0.0,0.6272,0.791,-0.00981263377400618,0.4727,0.9153,0.054328250516138946,-0.1277,1.9209,0.0,0.9864,4,0.49,0.986,0
SO_BORAMA,202404,0.8362,-0.013423020332140656,0.413,0.802,0.013810640098860627,0.5023,0.9253,0.010866128864250924,0.1658,1.9184,-0.001302320919616351,0.5842,4,0.416,0.584,0
SO_BORAMA,202405,0.8108,-0.03084640434461977,-0.2444,0.804,0.002490661312451875,0.4329,0.9234,-0.002055499182096035,-0.047,1.9143,-0.0021394847308390252,0.8465,4,0.247,0.846,0
SO_BORAMA,202406,0.809,-0.0022224975193531893,-0.2279,0.8022,-0.0022413158430139024,0.2135,0.9213,-0.002276793958002163,0.0192,1.9101,-0.0021964238513214607,1.0351,4,0.26,1.035,1
SO_BORAMA,202407,0.7855,-0.02947845936281593,-0.4391,0.7636,-0.049313861484360066,-0.1197,0.8945,-0.029520813166112575,-0.0083,1.8545,-0.029540478761443834,0.8593,4,0.073,0.859,0
SO_BORAMA,202408,0.8065,0.026383439869587744,-0.418,0.8065,0.0546598057136711,0.9109,0.8658,-0.03261096794089359,-0.4485,1.828,-0.014392644915550146,0.8308,4,0.219,0.911,0
SO_BORAMA,202409,0.7971,-0.011723756131386015,-0.4821,0.7971,-0.011723756131386015,0.5817,0.8503,-0.018064706616133464,-0.6362,1.1911,-0.4283452231272401,-0.9079,4,-0.361,0.582,0
SO_BORAMA,202410,0.7673,-0.038102282250258024,-0.4076,0.8083,0.013953135305921155,1.2698,0.8553,0.005863056194989197,-0.0199,1.2073,0.013509211451486453,-0.7014,4,0.035,1.27,1
SO_BORAMA,202411,0.8274,0.07541039484369164,0.5125,0.9456,0.15688636991203506,3.3321,0.9625,0.11808178157520335,1.1209,1.7899,0.39377329101411257,1.1073,4,1.518,3.332,3
SO_BORAMA,202412,0.8863,0.06876723971704109,0.9865,0.9384,-0.007643349312568028,3.0532,1.0427,0.08003471563360809,2.3457,2.0782,0.14934238206609196,1.8936,4,2.07,3.053,3
SO_BOSSASO,202401,0.8,,-0.0101,0.8,,1.3569,0.3,,-3.3672,1.3419,,-0.3365,4,-0.589,1.357,1
SO_BOSSASO,202402,0.8,0.0,-0.1395,0.8,0.0,1.3277,0.9172,1.1175430763275485,-0.4417,1.5138,0.12053652576815488,-0.0069,4,0.185,1.328,1
SO_BOSSASO,202403,0.7097,-0.11976938213699012,-1.361,0.7661,-0.04329901814515208,1.0542,1.0097,0.09608298502652601,-0.0399,1.6,0.0553805833528056,0.1237,4,-0.056,1.054,1
SO_BOSSASO,202404,0.7233,0.018981728324297897,-1.5787,0.8,0.04329901814515208,1.2568,1.0,-0.009653257028138346,-0.1666,1.6,0.0,-0.4647,4,-0.238,1.257,1
SO_BOSSASO,202405,0.7306,0.010042040505947036,-1.3745,0.8,0.0,1.2096,0.9774,-0.022859294146082558,-0.3057,1.5548,-0.028656709249804624,-0.2884,4,-0.19,1.21,1
SO_BOSSASO,202406,0.7967,0.08661208202513815,-0.4273,0.8,0.0,1.1394,1.0,0.022859294146082558,-0.1424,1.6,0.028656709249804624,-0.1525,4,0.104,1.139,1
SO_BOSSASO,202407,0.8,0.004133531281607039,-0.7027,0.8,0.0,1.0117,1.0,0.0,-0.3229,1.6,0.0,-0.2363,4,-0.063,1.012,1
SO_BOSSASO,202408,0.9,0.11778303565638343,0.6446,0.8222,0.027371946795850755,1.1215,1.1,0.09531017980432493,0.231,1.5778,-0.013972157566883414,-0.3737,4,0.406,1.122,1
SO_BOSSASO,202409,0.8759,-0.02714283415526747,0.1137,0.8517,0.035250677683257126,1.2628,1.0759,-0.022152659186598436,-0.4781,1.6207,0.02682668300308466,-0.3041,4,0.149,1.263,1
SO_BOSSASO,202410,0.844,-0.03709943457308623,-0.3529,0.9,0.05516041117727555,1.7046,1.212,0.11911436702939619,0.399,1.544,-0.0484817030793524,-0.3859,4,0.341,1.705,1
SO_BOSSASO,202411,0.9233,0.08980171418262516,0.8902,0.79,-0.13036181786324355,0.921,0.9667,-0.2261389571587,-1.0685,1.51,-0.022266800775751494,-0.3038,4,0.11,0.921,0
SO_BOSSASO,202412,0.8364,-0.09884724122410367,-0.3512,0.7,-0.12095261041766261,0.3432,0.9,-0.07149344614624897,-0.5556,1.5318,0.014333863666523117,-0.1423,4,-0.176,0.343,0
SO_BUAALE,202401,,,,,,,,,,,,,0,,,0
SO_BUAALE,202402,,,,,,,,,,,,,0,,,0
SO_BUAALE,202403,,,,,,,,,,,,,0,,,0
SO_BUAALE,202404,,,,,,,,,,,,,0,,,0
SO_BUAALE,202405,,,,,,,,,,,,,0,,,0
SO_BUAALE,202406,,,,,,,,,,,,,0,,,0
SO_BUAALE,202407,,,,,,,,,,,,,0,,,0
SO_BUAALE,202408,,,,,,,,,,,,,0,,,0
SO_BUAALE,202409,,,,,,,,,,,,,0,,,0
SO_BUAALE,202410,,,,,,,,,,,,,0,,,0
SO_BUAALE,202411,,,,,,,,,,,,,0,,,0
SO_BUAALE,202412,,,,,,,,,,,,,0,,,0
SO_BULO_BURTO,202401,1.1,,1.9555,1.1,,1.6314,0.5677,,-3.1896,2.0,,0.0835,4,0.12,1.956,2
SO_BULO_BURTO,202402,1.0586,-0.03836289936257482,1.556,1.0724,-0.025411052424657743,1.2902,1.5069,0.9762167292474282,1.1749,1.9724,-0.013896105192111374,-0.086,4,0.984,1.556,3
SO_BULO_BURTO,202403,0.8,-0.28009083175595983,-0.4284,0.9,-0.17525964303749347,-0.3319,1.5,-0.004589452333807198,0.7161,1.8,-0.09146441046571485,-1.1384,4,-0.296,0.716,0
SO_BULO_BURTO,202404,0.8467,0.05673471298030419,-0.3496,0.9793,0.08444326740243797,-0.0911,1.22,-0.2066142493629992,-0.7526,1.7067,-0.05322498345954463,-1.6605,4,-0.713,-0.091,0
SO_BULO_BURTO,202405,0.8677,0.02449959215121253,-0.2418,1.0677,0.08642405045750802,0.739,1.1645,-0.04655904840290645,-1.053,1.5484,-0.09733954172121845,-1.8847,4,-0.61,0.739,0
SO_BULO_BURTO,202406,0.8,-0.08123430513151672,-0.5954,0.918,-0.15106469056376626,-0.3613,1.17,0.004711938467405974,-0.8323,1.85,0.1779634993688775,-1.0344,4,-0.706,-0.361,0
SO_BULO_BURTO,202407,0.8,0.0,-0.6606,0.84,-0.08879549878313125,-0.9564,1.2,0.025317807984289897,-0.7924,2.0,0.07796154146971179,-0.4107,4,-0.705,-0.411,0
SO_BULO_BURTO,202408,0.8,0.0,-0.6767,0.84,0.0,-0.9917,1.2,0.0,-0.8427,2.0,0.0,-0.4655,4,-0.744,-0.466,0
SO_BULO_BURTO,202409,0.7879,-0.015240549416284888,-0.7615,0.7869,-0.06530071629642151,-1.2397,1.0914,-0.09486028102396014,-1.1952,1.8938,-0.05456178799268263,-0.6597,4,-0.964,-0.66,0
